business_id,score,date,description,type
65319,94,20120323,,routine
87477,100,20120323,,followup
78560,98,20120323,,routine
51860,95,20120323,,routine
34398,100,20120323,,routine
62284,98,20120323,,routine
64648,100,20120323,,routine
34996,91,20120323,,routine
56580,98,20120323,,routine
77279,96,20120323,,routine
90129,95,20120323,,routine
61835,,20120323,,followup
87477,,20120323,,followup
86329,,20120323,,followup
88045,,20120326,,followup
82249,95,20120326,,routine
51467,100,20120326,,routine
90128,97,20120326,,routine
53576,94,20120326,,routine
90120,100,20120326,,routine
41292,,20120326,,followup
85311,,20120326,,followup
58862,96,20120326,,routine
63961,100,20120327,,routine
33519,98,20120327,,routine
78597,92,20120327,,routine
90052,,20120327,,followup
84449,,20120327,,followup
86390,89,20120328,,routine
66314,,20120328,,followup
34201,95,20120328,,routine
90157,98,20120328,,routine
51009,100,20120328,,routine
67020,100,20120328,,routine
33055,100,20120328,,followup
62392,100,20120328,,routine
62392,100,20120328,,routine
86393,89,20120328,,routine
76927,99,20120329,,routine
84971,93,20120329,,routine
81979,94,20120329,,routine
33917,98,20120329,,followup
57275,96,20120329,,routine
86327,100,20120329,,routine
34996,,20120329,,followup
87482,,20120330,,followup
85311,,20120330,,followup
77404,,20120330,,followup
89517,,20120330,,followup
71300,96,20120330,,routine
48736,94,20120330,,routine
64938,97,20120330,,routine
34371,87,20120330,,routine
34381,98,20120330,,routine
34393,95,20120330,,routine
45368,98,20120330,,routine
90052,,20120330,,followup
34592,,20120402,,followup
75566,96,20120402,,routine
70433,100,20120402,,routine
43827,93,20120402,,routine
89267,100,20120402,,routine
34358,96,20120402,,routine
90132,,20120402,,followup
46530,99,20120403,,routine
64736,97,20120403,,routine
90189,99,20120403,,routine
41766,96,20120403,,routine
90149,94,20120403,,routine
49174,95,20120403,,routine
35015,100,20120403,,routine
67031,92,20120403,,routine
34233,89,20120403,,routine
64408,94,20120403,,routine
78597,100,20120403,,followup
66448,,20120404,,followup
84759,,20120404,,followup
86393,,20120404,,followup
87830,100,20120404,,routine
89371,93,20120404,,routine
57616,93,20120404,,routine
83052,95,20120404,,routine
83187,99,20120404,,routine
87544,100,20120404,,routine
78692,93,20120404,,routine
86390,100,20120404,,followup
77292,97,20120404,,routine
63091,93,20120404,,routine
33438,95,20120405,,routine
63767,92,20120405,,routine
67018,96,20120405,,routine
64978,96,20120405,,routine
77594,100,20120405,,routine
77846,99,20120405,,routine
86393,,20120405,,followup
59049,,20120405,,followup
63315,98,20120405,,routine
33513,94,20120405,,routine
51482,86,20120405,,routine
34602,94,20120405,,routine
65168,97,20120405,,routine
71813,95,20120405,,routine
43827,,20120406,,followup
34371,100,20120406,,routine
34592,95,20120406,,routine
77062,96,20120406,,routine
79666,95,20120406,,routine
71813,,20120406,,followup
33665,,20120406,,followup
43513,,20120406,,followup
34715,88,20120406,,routine
89370,95,20120407,,routine
79666,,20120409,,followup
35109,97,20120409,,routine
68306,97,20120409,,routine
36391,88,20120409,,routine
33602,78,20120409,,routine
34845,94,20120409,,routine
32140,95,20120410,,routine
88197,,20120410,,followup
88197,,20120410,,followup
40990,,20120410,,followup
37633,,20120410,,followup
88197,95,20120410,,routine
89941,79,20120410,,routine
90148,94,20120410,,routine
90182,94,20120410,,routine
88043,96,20120410,,routine
88045,96,20120410,,routine
79927,86,20120410,,routine
40990,,20120411,,followup
34320,90,20120411,,routine
34301,96,20120411,,routine
51482,100,20120411,,followup
90182,,20120411,,followup
45368,,20120412,,followup
34944,95,20120412,,routine
35165,95,20120412,,routine
50199,95,20120412,,routine
87151,100,20120412,,routine
72216,98,20120412,,routine
90238,99,20120412,,routine
88051,92,20120413,,routine
34715,98,20120413,,followup
90226,95,20120413,,routine
34292,97,20120413,,routine
82255,,20120413,,followup
50068,,20120413,,followup
72900,98,20120413,,routine
85481,95,20120414,,routine
90211,72,20120416,,routine
58709,99,20120416,,routine
59265,100,20120416,,routine
35215,96,20120416,,routine
90211,72,20120416,,routine
67031,100,20120416,,followup
85391,92,20120416,,routine
33054,96,20120417,,routine
37691,99,20120417,,routine
32905,93,20120417,,routine
82484,95,20120417,,routine
85263,94,20120417,,routine
90215,95,20120417,,routine
44224,94,20120417,,routine
89941,98,20120417,,followup
69467,,20120417,,followup
33114,96,20120417,,routine
52942,94,20120417,,routine
72909,93,20120417,,routine
82399,99,20120417,,routine
67024,99,20120417,,routine
89941,,20120417,,followup
84286,,20120417,,followup
84759,,20120417,,followup
81204,98,20120418,,routine
90265,89,20120418,,routine
34406,85,20120418,,routine
34844,94,20120418,,routine
34716,96,20120418,,routine
72637,100,20120418,,routine
87808,100,20120418,,routine
89357,94,20120418,,routine
72775,100,20120418,,routine
81205,100,20120418,,routine
34068,95,20120418,,routine
34977,99,20120418,,routine
76472,99,20120418,,routine
72902,99,20120418,,routine
34406,,20120418,,followup
83668,91,20120418,,routine
32609,94,20120418,,routine
33602,97,20120418,,followup
83592,97,20120418,,routine
89373,96,20120418,,routine
55889,99,20120419,,routine
63553,97,20120419,,routine
67319,98,20120419,,routine
33115,95,20120419,,routine
33595,97,20120419,,routine
56421,94,20120419,,routine
56317,93,20120419,,routine
34763,100,20120419,,routine
87900,100,20120420,,routine
78391,98,20120420,,routine
76935,100,20120420,,routine
33398,100,20120420,,routine
38244,93,20120420,,routine
81788,91,20120420,,routine
32608,99,20120420,,routine
34692,91,20120420,,routine
77708,98,20120420,,routine
33239,97,20120423,,routine
71308,100,20120423,,routine
66115,98,20120423,,routine
35154,98,20120423,,routine
71714,99,20120423,,routine
87704,98,20120423,,routine
33092,97,20120423,,routine
34720,96,20120423,,routine
33276,94,20120423,,routine
34872,90,20120423,,routine
90294,98,20120423,,routine
57328,99,20120423,,routine
88042,91,20120423,,routine
32531,95,20120423,,routine
34896,100,20120423,,routine
44344,95,20120423,,routine
58857,91,20120424,,routine
86218,96,20120424,,routine
34648,97,20120424,,routine
71980,100,20120424,,routine
59771,100,20120424,,routine
90186,96,20120424,,routine
34326,99,20120424,,routine
34380,98,20120424,,routine
87065,99,20120424,,routine
34222,97,20120424,,routine
34338,96,20120424,,routine
66108,98,20120424,,routine
33291,,20120425,,followup
35019,73,20120425,,routine
34259,96,20120425,,routine
35019,73,20120425,,routine
34406,99,20120425,,followup
46435,92,20120425,,routine
89357,100,20120425,,followup
46365,95,20120425,,routine
85172,99,20120425,,routine
35173,80,20120425,,routine
44802,100,20120425,,routine
86626,96,20120425,,routine
68545,96,20120425,,routine
33276,,20120425,,followup
42087,,20120426,,followup
86689,98,20120426,,routine
82538,98,20120426,,routine
32827,96,20120426,,routine
67329,,20120426,,followup
81883,100,20120426,,routine
67329,,20120426,,followup
34239,98,20120426,,routine
77996,85,20120426,,routine
54170,96,20120426,,routine
34812,92,20120426,,routine
65089,95,20120426,,routine
79597,96,20120426,,routine
34351,96,20120426,,routine
86228,97,20120426,,routine
56766,95,20120426,,routine
35058,96,20120426,,routine
87077,100,20120427,,routine
87074,100,20120427,,routine
87066,100,20120427,,routine
87068,100,20120427,,routine
87069,100,20120427,,routine
87078,100,20120427,,routine
87062,100,20120427,,routine
87101,99,20120427,,routine
87088,99,20120427,,routine
87080,99,20120427,,routine
87252,100,20120427,,routine
87104,98,20120427,,routine
87085,99,20120427,,routine
87083,98,20120427,,routine
87047,100,20120427,,routine
87045,98,20120427,,routine
87081,99,20120427,,routine
87048,99,20120427,,routine
87103,99,20120427,,routine
87105,98,20120427,,routine
87102,98,20120427,,routine
87061,99,20120427,,routine
87086,100,20120427,,routine
87087,98,20120427,,routine
87082,100,20120427,,routine
87070,100,20120427,,routine
87079,100,20120427,,routine
87064,100,20120427,,routine
87076,100,20120427,,routine
87071,100,20120427,,routine
87072,100,20120427,,routine
87067,100,20120427,,routine
84714,94,20120427,,routine
72441,100,20120427,,routine
88055,92,20120427,,routine
90361,97,20120427,,routine
54481,91,20120427,,routine
90265,100,20120427,,followup
76936,97,20120427,,routine
90270,97,20120427,,routine
41070,95,20120430,,routine
41222,97,20120430,,routine
53827,100,20120430,,routine
86725,100,20120430,,routine
86179,94,20120430,,routine
34305,94,20120430,,routine
89770,95,20120430,,routine
34512,98,20120430,,routine
86635,90,20120430,,routine
89378,97,20120430,,routine
34897,92,20120501,,routine
85041,,20120501,,followup
89368,95,20120501,,routine
73987,76,20120501,,routine
40824,98,20120501,,routine
69762,100,20120501,,routine
34984,93,20120501,,routine
81484,96,20120501,,routine
86322,100,20120501,,routine
88154,90,20120501,,routine
90052,,20120501,,followup
32534,97,20120501,,routine
32604,100,20120501,,routine
44198,96,20120501,,routine
65058,97,20120501,,routine
82602,94,20120501,,routine
84844,,20120501,,followup
34624,,20120501,,followup
35173,95,20120502,,followup
88154,,20120502,,followup
35019,99,20120502,,followup
77996,100,20120503,,followup
34742,96,20120503,,routine
78115,100,20120503,,routine
81977,100,20120504,,routine
90182,,20120507,,followup
63624,94,20120507,,routine
76958,92,20120507,,routine
89771,,20120507,,followup
34732,95,20120507,,routine
37108,93,20120507,,routine
53649,96,20120507,,routine
86717,98,20120507,,routine
67435,94,20120507,,routine
71328,100,20120507,,routine
73987,100,20120508,,routine
85487,80,20120508,,routine
86913,98,20120508,,routine
67437,99,20120508,,routine
68661,97,20120508,,routine
33655,94,20120508,,routine
38833,90,20120508,,routine
33158,91,20120508,,routine
34038,90,20120508,,routine
64337,94,20120508,,routine
58849,99,20120508,,routine
58850,100,20120508,,routine
58851,100,20120508,,routine
58852,98,20120508,,routine
31334,100,20120508,,routine
61244,100,20120508,,routine
31334,100,20120508,,routine
61244,100,20120508,,routine
33589,91,20120508,,routine
73598,99,20120508,,routine
73599,97,20120508,,routine
73644,90,20120508,,routine
85040,90,20120508,,routine
67329,,20120508,,followup
90012,,20120508,,followup
64360,98,20120509,,routine
63901,95,20120509,,routine
74006,93,20120509,,routine
74006,93,20120509,,routine
74006,93,20120509,,routine
34003,89,20120509,,routine
82146,98,20120509,,routine
80099,94,20120509,,routine
49247,85,20120509,,routine
71302,100,20120509,,routine
74005,93,20120509,,routine
63868,85,20120509,,routine
63868,99,20120509,,followup
63865,96,20120509,,routine
63866,99,20120509,,routine
85633,100,20120509,,routine
64358,99,20120509,,routine
64344,98,20120509,,routine
64100,100,20120509,,routine
63869,97,20120509,,routine
63867,95,20120509,,routine
63900,100,20120509,,routine
64329,99,20120509,,routine
64357,100,20120509,,routine
33814,97,20120510,,routine
66615,91,20120510,,routine
89080,100,20120510,,routine
81894,96,20120510,,routine
67341,94,20120510,,routine
70155,93,20120510,,routine
86320,92,20120510,,routine
68063,100,20120510,,routine
45260,94,20120510,,routine
80096,100,20120510,,routine
34030,92,20120510,,routine
35149,92,20120510,,routine
57089,94,20120510,,routine
86320,,20120510,,followup
34239,,20120510,,followup
68549,,20120510,,followup
39080,99,20120511,,routine
65555,89,20120511,,routine
61470,92,20120511,,routine
66314,94,20120511,,routine
83510,96,20120511,,routine
78333,91,20120511,,routine
33665,,20120511,,followup
60961,96,20120511,,routine
65323,97,20120511,,routine
35981,92,20120511,,routine
89520,96,20120511,,routine
73996,96,20120512,,routine
34846,96,20120512,,routine
46878,96,20120514,,routine
56579,100,20120514,,routine
81372,98,20120514,,routine
90391,94,20120514,,routine
69245,95,20120514,,routine
61832,95,20120514,,routine
62104,92,20120514,,routine
58847,90,20120514,,routine
55705,76,20120514,,routine
69467,,20120515,,followup
34923,99,20120515,,routine
78307,82,20120515,,routine
50073,89,20120515,,routine
83753,98,20120515,,routine
88037,91,20120515,,routine
88056,98,20120515,,routine
34679,92,20120515,,routine
73644,100,20120515,,followup
87915,91,20120515,,routine
84673,96,20120515,,routine
34177,91,20120515,,routine
85487,97,20120515,,routine
70155,,20120516,,followup
82493,98,20120516,,routine
84460,98,20120516,,routine
89376,100,20120516,,routine
89389,97,20120516,,routine
90397,97,20120516,,routine
86320,,20120516,,followup
34038,,20120516,,followup
82306,99,20120517,,routine
86968,84,20120517,,routine
66615,100,20120517,,followup
52118,95,20120517,,routine
66108,96,20120517,,routine
87915,,20120517,,followup
71031,,20120517,,followup
71269,,20120517,,followup
66126,92,20120517,,routine
64230,100,20120517,,routine
71269,97,20120517,,routine
85865,98,20120517,,routine
62588,95,20120517,,routine
34955,90,20120518,,routine
81481,93,20120518,,routine
89389,,20120518,,followup
36392,96,20120518,,routine
68550,97,20120518,,routine
76934,96,20120518,,routine
62468,96,20120518,,routine
86623,99,20120518,,routine
87198,96,20120518,,routine
89580,100,20120518,,routine
33441,,20120518,,followup
72894,91,20120521,,routine
77898,98,20120521,,routine
86320,,20120521,,followup
55705,100,20120521,,followup
34835,97,20120521,,routine
49247,90,20120521,,followup
76229,99,20120521,,routine
34833,95,20120521,,routine
61832,,20120522,,followup
34811,90,20120522,,routine
78307,100,20120522,,followup
34857,94,20120522,,routine
34264,100,20120522,,routine
73985,99,20120522,,routine
90483,97,20120522,,routine
60880,98,20120522,,routine
88170,95,20120522,,routine
33823,93,20120522,,routine
32358,97,20120522,,routine
33789,68,20120522,,routine
49711,73,20120522,,routine
77990,83,20120523,,routine
85903,81,20120523,,routine
90435,98,20120523,,routine
70508,95,20120523,,routine
34817,97,20120523,,routine
90365,95,20120523,,routine
34680,97,20120523,,routine
34839,94,20120523,,routine
52528,96,20120523,,routine
87358,88,20120523,,routine
90485,100,20120523,,routine
69478,97,20120523,,routine
71106,97,20120523,,routine
85878,93,20120523,,routine
88037,99,20120523,,followup
34833,,20120523,,followup
83147,97,20120524,,routine
33070,93,20120524,,routine
34791,94,20120524,,routine
52417,94,20120524,,routine
71712,98,20120524,,routine
86968,100,20120524,,followup
88826,90,20120524,,routine
43625,98,20120524,,routine
90679,95,20120524,,routine
34636,97,20120524,,routine
55172,97,20120524,,routine
88156,82,20120524,,routine
84789,95,20120524,,routine
90496,98,20120524,,routine
34213,99,20120525,,routine
35988,94,20120525,,routine
34789,100,20120525,,routine
64895,96,20120525,,routine
88166,83,20120525,,routine
59457,91,20120525,,routine
85043,98,20120525,,routine
83672,96,20120525,,routine
90452,98,20120525,,routine
69999,98,20120525,,routine
33518,95,20120526,,routine
33264,96,20120529,,routine
88156,100,20120529,,followup
72894,99,20120529,,followup
40912,97,20120529,,routine
88161,96,20120529,,routine
78960,93,20120529,,routine
34773,94,20120529,,routine
33789,98,20120529,,followup
49711,100,20120529,,followup
74260,97,20120530,,routine
34676,98,20120530,,routine
41769,98,20120530,,routine
85581,100,20120530,,routine
77889,93,20120530,,routine
86177,92,20120530,,routine
32611,94,20120530,,routine
77990,99,20120530,,followup
85903,99,20120530,,followup
87358,100,20120530,,followup
33399,93,20120530,,routine
34635,87,20120530,,routine
36905,100,20120530,,routine
33287,96,20120531,,routine
57727,93,20120531,,routine
33295,98,20120531,,routine
76252,94,20120531,,routine
76253,93,20120531,,routine
83395,100,20120531,,routine
74263,96,20120531,,routine
33291,98,20120531,,routine
33292,94,20120531,,routine
32587,95,20120531,,routine
83222,98,20120531,,routine
90506,99,20120531,,routine
90698,98,20120531,,routine
84759,93,20120531,,routine
35172,94,20120531,,routine
66693,98,20120531,,routine
34307,96,20120531,,routine
90490,99,20120531,,routine
81484,,20120531,,followup
62737,98,20120531,,routine
33733,100,20120531,,routine
34493,100,20120531,,routine
32877,93,20120531,,routine
75203,95,20120531,,routine
35079,97,20120531,,routine
75196,98,20120601,,routine
77580,98,20120601,,routine
34882,100,20120601,,routine
90506,,20120601,,followup
34811,,20120601,,followup
90506,,20120601,,followup
35064,95,20120601,,routine
64467,96,20120601,,routine
89683,100,20120601,,routine
83391,94,20120601,,routine
90588,99,20120601,,routine
88166,100,20120601,,followup
35203,97,20120601,,routine
78485,100,20120601,,routine
87146,94,20120601,,routine
87483,92,20120604,,routine
84376,100,20120604,,routine
49678,93,20120604,,routine
88333,97,20120604,,routine
89673,92,20120604,,routine
88495,97,20120604,,routine
88828,95,20120604,,routine
35088,97,20120604,,routine
88054,90,20120604,,routine
32852,,20120604,,followup
57936,97,20120604,,routine
81496,98,20120604,,routine
73647,94,20120604,,routine
81888,94,20120604,,routine
79927,,20120604,,followup
84757,96,20120605,,routine
66736,100,20120605,,routine
77667,98,20120605,,routine
77810,98,20120605,,routine
64468,95,20120605,,routine
83507,96,20120605,,routine
77887,98,20120605,,routine
69082,91,20120605,,routine
88476,100,20120605,,routine
64936,98,20120605,,routine
82865,94,20120605,,routine
64047,76,20120605,,routine
33403,92,20120605,,routine
90604,100,20120605,,routine
33403,,20120605,,followup
76230,90,20120605,,routine
44115,100,20120606,,routine
63089,97,20120606,,routine
59504,85,20120606,,routine
71030,95,20120606,,routine
34635,98,20120606,,followup
78571,97,20120606,,routine
89684,100,20120606,,routine
90868,100,20120606,,routine
88450,100,20120606,,routine
70911,95,20120606,,routine
77732,97,20120606,,routine
35070,96,20120606,,routine
34573,88,20120607,,routine
34800,98,20120607,,routine
60876,99,20120607,,routine
34272,98,20120607,,routine
34573,,20120607,,followup
74265,98,20120607,,routine
74264,100,20120607,,routine
82863,97,20120607,,routine
70710,83,20120608,,routine
90608,93,20120608,,routine
59007,96,20120608,,routine
81573,95,20120610,,routine
36392,,20120611,,followup
32613,99,20120611,,routine
90552,99,20120611,,routine
34729,97,20120611,,routine
33659,94,20120611,,routine
71722,100,20120611,,routine
34933,99,20120611,,routine
90392,99,20120612,,routine
88214,99,20120612,,routine
64047,100,20120612,,followup
90486,94,20120612,,routine
80286,90,20120612,,routine
34175,99,20120612,,routine
65088,96,20120612,,routine
33694,95,20120612,,routine
34453,96,20120612,,routine
78489,100,20120612,,routine
88541,91,20120612,,routine
68596,98,20120612,,routine
64047,100,20120612,,routine
75119,96,20120613,,routine
34575,100,20120613,,routine
48068,100,20120613,,routine
78291,90,20120613,,routine
35056,95,20120613,,routine
88173,99,20120613,,routine
50121,100,20120613,,routine
34173,94,20120613,,routine
34802,96,20120613,,routine
80288,93,20120613,,routine
89364,95,20120613,,routine
70911,99,20120613,,followup
66682,96,20120613,,routine
36693,96,20120613,,routine
42087,92,20120613,,routine
33657,,20120613,,followup
90495,98,20120613,,routine
74409,96,20120614,,routine
89497,96,20120614,,routine
34573,100,20120614,,followup
60210,99,20120614,,routine
64606,97,20120614,,routine
72741,98,20120614,,routine
83179,98,20120614,,routine
86716,100,20120614,,routine
34225,100,20120614,,routine
87593,96,20120614,,routine
75567,97,20120614,,routine
75567,97,20120614,,routine
74265,,20120614,,followup
59504,,20120614,,followup
77885,94,20120614,,routine
59504,99,20120614,,followup
70710,99,20120615,,followup
82251,95,20120615,,routine
83596,98,20120615,,routine
70710,,20120615,,followup
84188,96,20120615,,routine
82496,96,20120615,,routine
86553,92,20120615,,routine
38442,99,20120615,,routine
46828,86,20120615,,routine
34632,98,20120615,,routine
71981,100,20120615,,routine
33545,96,20120615,,routine
33646,95,20120615,,routine
52375,96,20120615,,routine
72632,96,20120615,,routine
90708,98,20120615,,routine
63523,97,20120615,,routine
43513,100,20120615,,routine
65773,99,20120615,,routine
84064,97,20120618,,routine
84449,100,20120618,,routine
90681,95,20120618,,routine
33648,94,20120618,,routine
50277,99,20120618,,routine
42347,98,20120618,,routine
36333,86,20120618,,routine
90602,98,20120619,,routine
86280,95,20120619,,routine
89675,98,20120619,,routine
88830,98,20120619,,routine
81570,98,20120619,,routine
59049,97,20120619,,routine
68438,97,20120619,,routine
34866,96,20120619,,routine
66687,88,20120619,,routine
74391,94,20120620,,routine
43435,95,20120620,,routine
32536,99,20120620,,routine
32874,98,20120620,,routine
52892,90,20120620,,routine
86722,96,20120620,,routine
70722,84,20120620,,routine
34866,,20120620,,followup
76472,,20120620,,followup
32733,98,20120620,,routine
35180,89,20120620,,routine
72626,100,20120620,,routine
34471,90,20120621,,routine
90694,100,20120621,,routine
76472,,20120621,,followup
90694,100,20120621,,routine
79497,97,20120621,,routine
35028,,20120621,,followup
76383,98,20120621,,routine
79667,99,20120621,,routine
60995,99,20120621,,routine
68711,100,20120621,,routine
51670,95,20120621,,routine
87040,98,20120621,,routine
77734,97,20120622,,routine
35163,93,20120622,,routine
82251,,20120622,,followup
61839,95,20120622,,routine
77734,97,20120622,,routine
75804,94,20120622,,routine
83875,94,20120622,,routine
46828,100,20120622,,followup
61839,95,20120622,,routine
89247,99,20120623,,routine
47419,97,20120625,,routine
75560,84,20120625,,routine
75568,98,20120625,,routine
89685,98,20120625,,routine
36333,97,20120625,,followup
32578,96,20120625,,routine
34643,90,20120625,,routine
45222,93,20120626,,routine
67845,,20120626,,followup
68592,96,20120626,,routine
56535,99,20120626,,routine
78489,,20120626,,followup
66687,98,20120626,,followup
85038,96,20120626,,routine
60707,98,20120626,,routine
83409,89,20120626,,routine
84636,92,20120626,,routine
88596,97,20120626,,routine
35197,89,20120626,,routine
33116,94,20120627,,routine
57935,96,20120627,,routine
89726,98,20120627,,routine
34674,97,20120627,,routine
34675,98,20120627,,routine
66738,99,20120627,,routine
33257,97,20120627,,routine
72496,94,20120627,,routine
89736,97,20120627,,routine
66130,96,20120627,,routine
88048,97,20120627,,routine
70710,,20120627,,followup
47419,,20120627,,followup
62575,96,20120627,,routine
84423,87,20120627,,routine
78144,98,20120627,,routine
70591,100,20120627,,routine
33116,,20120627,,followup
80578,100,20120628,,routine
80581,97,20120628,,routine
64332,98,20120628,,routine
33297,78,20120628,,routine
33256,98,20120628,,routine
57758,96,20120628,,routine
57758,100,20120628,,routine
86674,90,20120628,,routine
73396,99,20120628,,routine
35135,97,20120628,,routine
87290,91,20120628,,routine
72225,92,20120628,,routine
67851,92,20120628,,routine
33116,,20120628,,followup
63905,86,20120628,,routine
87290,91,20120628,,routine
35135,97,20120628,,routine
73396,99,20120628,,routine
90788,99,20120629,,routine
75804,100,20120629,,followup
32553,89,20120629,,routine
78298,94,20120629,,routine
70722,,20120629,,followup
70722,100,20120629,,followup
53396,98,20120629,,routine
47951,95,20120629,,routine
90912,95,20120629,,routine
70722,,20120629,,followup
33257,,20120629,,followup
33501,94,20120702,,routine
79224,96,20120702,,routine
46733,,20120702,,followup
90821,98,20120702,,routine
75560,99,20120702,,followup
81119,95,20120702,,routine
89722,98,20120702,,routine
32579,96,20120702,,routine
35095,97,20120702,,routine
41292,98,20120702,,routine
48148,100,20120703,,routine
51213,97,20120703,,routine
63550,97,20120703,,routine
69480,100,20120703,,routine
33412,97,20120703,,routine
59047,97,20120703,,routine
69072,97,20120703,,routine
33927,97,20120703,,routine
84839,96,20120703,,routine
87355,95,20120703,,routine
82901,96,20120703,,routine
82901,,20120703,,followup
82402,87,20120705,,routine
82402,87,20120705,,routine
64345,100,20120705,,routine
86022,100,20120705,,routine
33297,96,20120705,,followup
33371,93,20120705,,routine
82993,93,20120705,,routine
33906,85,20120705,,routine
84787,98,20120705,,routine
34811,,20120705,,followup
82402,87,20120705,,routine
85311,96,20120705,,routine
77070,98,20120705,,routine
70164,93,20120705,,routine
75548,98,20120705,,routine
63905,100,20120705,,followup
70592,98,20120706,,routine
89581,91,20120706,,routine
83509,100,20120706,,routine
87381,99,20120706,,routine
33419,97,20120706,,routine
34396,94,20120706,,routine
82868,96,20120706,,routine
68549,90,20120706,,routine
80688,99,20120706,,routine
36894,98,20120706,,routine
90941,96,20120706,,routine
46827,97,20120706,,routine
68713,,20120706,,followup
76226,,20120709,,followup
90186,,20120709,,followup
62736,98,20120709,,routine
46733,,20120709,,followup
78306,99,20120709,,routine
85426,99,20120709,,routine
76384,98,20120709,,routine
79664,96,20120710,,routine
63014,96,20120710,,routine
68286,98,20120710,,routine
86758,97,20120710,,routine
34814,91,20120710,,routine
33602,,20120710,,followup
69470,,20120710,,followup
82901,,20120710,,followup
33501,100,20120710,,followup
88448,94,20120710,,routine
49968,97,20120710,,routine
82901,99,20120710,,followup
84135,96,20120710,,routine
87379,99,20120710,,routine
71031,90,20120711,,routine
33953,95,20120711,,routine
89377,94,20120711,,routine
90869,98,20120711,,routine
35213,95,20120711,,routine
90826,89,20120711,,routine
82402,100,20120711,,followup
82993,,20120711,,followup
79068,100,20120712,,routine
81106,95,20120712,,routine
88168,100,20120712,,routine
87380,100,20120712,,routine
84844,88,20120712,,routine
33906,94,20120712,,followup
69478,100,20120712,,routine
65005,98,20120712,,routine
88161,,20120712,,followup
78489,,20120712,,followup
34358,,20120712,,followup
70742,98,20120712,,routine
66116,99,20120712,,routine
67336,95,20120712,,routine
69478,100,20120712,,routine
85907,97,20120712,,routine
51020,93,20120712,,routine
85485,96,20120712,,routine
84844,,20120713,,followup
45373,100,20120713,,routine
52797,95,20120713,,routine
84286,92,20120713,,routine
88211,91,20120713,,routine
90679,,20120713,,followup
90928,99,20120713,,routine
82868,100,20120713,,followup
33644,96,20120713,,routine
82543,98,20120713,,routine
89072,98,20120716,,routine
53397,98,20120716,,routine
61091,95,20120716,,routine
66465,98,20120716,,routine
77666,85,20120716,,routine
82716,91,20120716,,routine
89452,93,20120716,,routine
84844,,20120716,,followup
66448,91,20120716,,routine
68306,,20120716,,followup
33276,,20120716,,followup
34628,71,20120717,,routine
63349,100,20120717,,routine
89878,88,20120717,,routine
90930,99,20120717,,routine
33374,96,20120717,,routine
87354,94,20120717,,routine
82993,,20120717,,followup
34628,,20120717,,followup
83507,,20120717,,followup
34193,89,20120717,,routine
34210,96,20120717,,routine
67334,99,20120717,,routine
33854,95,20120717,,routine
33920,99,20120717,,routine
62681,100,20120717,,routine
88843,81,20120717,,routine
37633,97,20120717,,routine
32804,97,20120718,,routine
34918,91,20120718,,routine
48491,95,20120718,,routine
71031,99,20120718,,followup
65180,90,20120718,,routine
84792,95,20120718,,routine
89182,98,20120718,,routine
34783,97,20120718,,routine
60962,90,20120718,,routine
33443,99,20120718,,routine
36906,98,20120718,,routine
83581,99,20120718,,routine
32829,73,20120718,,routine
73600,99,20120718,,routine
67329,91,20120718,,routine
86964,94,20120718,,routine
76384,,20120718,,followup
81288,93,20120718,,routine
77404,99,20120718,,routine
79712,99,20120719,,routine
79712,99,20120719,,routine
34760,100,20120719,,routine
90724,100,20120719,,routine
90725,100,20120719,,routine
90726,100,20120719,,routine
48613,96,20120719,,routine
89851,97,20120719,,routine
69071,96,20120719,,routine
59739,99,20120719,,routine
70333,98,20120719,,routine
33761,,20120719,,followup
34882,100,20120719,,routine
84844,,20120720,,followup
69467,,20120720,,followup
63832,,20120720,,followup
49247,,20120720,,followup
49416,97,20120720,,routine
79324,97,20120720,,routine
49416,97,20120720,,routine
79324,97,20120720,,routine
89768,97,20120720,,routine
34630,97,20120720,,routine
34318,95,20120720,,routine
81118,91,20120720,,routine
63832,,20120721,,followup
34811,,20120722,,followup
35052,,20120723,,followup
90694,,20120723,,followup
51670,,20120723,,followup
77666,100,20120723,,followup
49463,96,20120723,,routine
54791,96,20120723,,routine
88819,97,20120723,,routine
75206,90,20120723,,routine
76940,98,20120723,,routine
62735,87,20120723,,routine
35052,90,20120723,,routine
84844,99,20120723,,followup
89891,94,20120723,,routine
86753,97,20120723,,routine
34628,,20120724,,followup
68285,88,20120724,,routine
72901,93,20120724,,routine
89878,100,20120724,,followup
91086,92,20120724,,routine
32829,94,20120724,,followup
87915,,20120724,,followup
49416,,20120724,,followup
83416,99,20120724,,routine
34193,100,20120724,,followup
34216,75,20120724,,routine
72218,100,20120724,,routine
35063,96,20120724,,routine
64818,97,20120724,,routine
66139,95,20120724,,routine
34628,94,20120724,,followup
77294,96,20120724,,routine
32910,,20120724,,followup
32910,92,20120724,,routine
86617,98,20120725,,routine
88843,100,20120725,,followup
68656,96,20120725,,routine
35163,,20120725,,followup
32829,,20120725,,followup
33863,,20120725,,followup
89596,84,20120725,,routine
82255,96,20120725,,routine
33863,84,20120725,,routine
89733,93,20120725,,routine
91011,95,20120725,,routine
36491,96,20120725,,routine
60962,97,20120725,,followup
75562,96,20120725,,routine
82842,86,20120725,,routine
35217,98,20120725,,routine
43368,97,20120725,,routine
